# timestamp tx ty tz qx qy qz qw
1305031930.894378 -2.686217 -1.518893 1.854423 -0.327632 0.702889 0.442076 -0.450747
1305031930.928310 -2.684616 -1.519113 1.847187 -0.331613 0.708475 0.435527 -0.445435
1305031930.964470 -2.683421 -1.519659 1.839342 -0.335763 0.714203 0.428823 -0.439647
1305031930.996277 -2.680626 -1.521985 1.830123 -0.339687 0.720793 0.421149 -0.433247
1305031931.028333 -2.677586 -1.519051 1.827845 -0.344665 0.727765 0.411932 -0.426469
1305031931.064422 -2.672555 -1.520487 1.820056 -0.349122 0.734476 0.403965 -0.418893
1305031931.096240 -2.667724 -1.517446 1.820612 -0.356134 0.741122 0.395478 -0.409272
1305031931.129684 -2.662635 -1.514482 1.818134 -0.361545 0.747298 0.388322 -0.400047
1305031931.162547 -2.655579 -1.512128 1.812937 -0.365606 0.754276 0.382335 -0.388870
1305031931.194288 -2.649333 -1.515091 1.811662 -0.368736 0.762796 0.377266 -0.373961
1305031931.229944 -2.641214 -1.513335 1.811489 -0.372110 0.771688 0.371290 -0.358016
1305031931.264245 -2.634469 -1.513039 1.810808 -0.374909 0.779351 0.367533 -0.342015
1305031931.296345 -2.627890 -1.512660 1.813074 -0.377493 0.786848 0.364233 -0.325120
1305031931.330262 -2.619237 -1.511013 1.814706 -0.379337 0.793018 0.363638 -0.308209
1305031931.364602 -2.614163 -1.514764 1.816533 -0.382249 0.797729 0.364878 -0.290478
1305031931.396533 -2.608878 -1.518998 1.819895 -0.387003 0.800793 0.365747 -0.274203
1305031931.430154 -2.606392 -1.522280 1.825637 -0.392201 0.803076 0.366712 -0.258398
1305031931.464399 -2.602708 -1.525797 1.831387 -0.396870 0.803914 0.369031 -0.245016
1305031931.496316 -2.599570 -1.531346 1.834029 -0.400658 0.804660 0.371580 -0.232214
1305031931.530091 -2.593575 -1.536641 1.840524 -0.406183 0.805110 0.372552 -0.219131
1305031931.564716 -2.592403 -1.540459 1.851573 -0.413699 0.803210 0.375063 -0.207447
1305031931.595959 -2.592285 -1.548052 1.855444 -0.418329 0.801061 0.379322 -0.198537
1305031931.630069 -2.593438 -1.555244 1.861562 -0.421199 0.800533 0.381182 -0.190889
1305031931.664431 -2.593006 -1.562995 1.866262 -0.421519 0.800100 0.384334 -0.185605
1305031931.696261 -2.590918 -1.571625 1.869422 -0.421469 0.799873 0.387757 -0.179477
1305031931.730098 -2.594677 -1.582396 1.874053 -0.421839 0.800169 0.389776 -0.172787
1305031931.764153 -2.596846 -1.593393 1.874524 -0.421250 0.801506 0.389905 -0.167667
1305031931.796211 -2.595764 -1.602512 1.880271 -0.424691 0.801562 0.388048 -0.162956
1305031931.830171 -2.594140 -1.613149 1.880066 -0.430102 0.800124 0.387305 -0.157505
1305031931.864469 -2.593753 -1.623709 1.884562 -0.438476 0.798927 0.383700 -0.149093
1305031931.896461 -2.585920 -1.631852 1.893206 -0.445293 0.797165 0.380833 -0.145635
1305031931.930181 -2.586979 -1.639867 1.897728 -0.451034 0.794470 0.381130 -0.141864
1305031931.964329 -2.584418 -1.649347 1.901347 -0.456058 0.792103 0.380849 -0.139775
1305031931.996279 -2.581123 -1.657188 1.905279 -0.460690 0.788979 0.382491 -0.137761
1305031932.029890 -2.582220 -1.665722 1.909775 -0.466774 0.785155 0.384451 -0.133611
1305031932.063922 -2.581561 -1.675059 1.911704 -0.470711 0.782005 0.386741 -0.131644
1305031932.096930 -2.583481 -1.682714 1.915384 -0.475202 0.780277 0.386235 -0.127176
1305031932.130251 -2.588975 -1.691361 1.923584 -0.483125 0.777307 0.382837 -0.125779
1305031932.164465 -2.591300 -1.700553 1.925498 -0.486670 0.776433 0.378530 -0.130454
1305031932.196557 -2.591047 -1.707878 1.934143 -0.488916 0.776906 0.372200 -0.137277
1305031932.230246 -2.593035 -1.714526 1.941201 -0.489455 0.777880 0.366035 -0.146133
1305031932.264000 -2.591449 -1.720962 1.950950 -0.489143 0.778909 0.360037 -0.156245
1305031932.296131 -2.587429 -1.726726 1.960099 -0.486808 0.779418 0.357223 -0.167085
1305031932.330080 -2.586147 -1.731169 1.969138 -0.485518 0.779494 0.355180 -0.174669
1305031932.364095 -2.588242 -1.735149 1.980756 -0.484980 0.778823 0.353003 -0.183353
1305031932.398436 -2.588099 -1.739262 1.989767 -0.483793 0.777642 0.351300 -0.194437
1305031932.430198 -2.590109 -1.744590 1.996547 -0.483728 0.776431 0.348612 -0.204038
1305031932.464592 -2.589863 -1.747599 2.008092 -0.484795 0.775183 0.343759 -0.214228
1305031932.498403 -2.588656 -1.750698 2.017228 -0.483603 0.774752 0.339145 -0.225540
1305031932.530329 -2.586921 -1.753106 2.028686 -0.482544 0.774170 0.334428 -0.236579
1305031932.562507 -2.585099 -1.753709 2.037293 -0.480261 0.773233 0.330452 -0.249522
1305031932.597399 -2.587678 -1.758939 2.047892 -0.476454 0.773584 0.325029 -0.262517
1305031932.630298 -2.584876 -1.758650 2.056594 -0.471546 0.773444 0.318609 -0.279137
1305031932.664503 -2.585270 -1.759119 2.063029 -0.467369 0.772537 0.313521 -0.294037
1305031932.698323 -2.583685 -1.761985 2.071999 -0.462238 0.771670 0.308835 -0.309004
1305031932.730186 -2.582230 -1.761409 2.080005 -0.456073 0.770741 0.304860 -0.324063
1305031932.764325 -2.582125 -1.764663 2.089756 -0.451996 0.768196 0.302853 -0.337422
1305031932.798153 -2.580519 -1.764067 2.097073 -0.447390 0.764179 0.301450 -0.353554
1305031932.830259 -2.577994 -1.760469 2.101118 -0.441832 0.760924 0.299706 -0.368721
1305031932.864397 -2.575955 -1.761121 2.112327 -0.435248 0.758607 0.300048 -0.380849
1305031932.898711 -2.574535 -1.762201 2.120409 -0.427091 0.755096 0.303623 -0.393999
1305031932.930540 -2.574540 -1.764711 2.123478 -0.421390 0.751448 0.305345 -0.405611
1305031932.964273 -2.568946 -1.762588 2.130798 -0.416865 0.749601 0.302890 -0.415427
1305031932.998511 -2.560894 -1.757446 2.138092 -0.410065 0.748334 0.303877 -0.423677
1305031933.030010 -2.555946 -1.756206 2.143427 -0.403444 0.747320 0.308606 -0.428378
1305031933.064255 -2.550258 -1.757845 2.145261 -0.398366 0.747710 0.312378 -0.429715
1305031933.098284 -2.542147 -1.750207 2.153044 -0.397773 0.747587 0.315449 -0.428231
1305031933.130260 -2.534781 -1.742952 2.157385 -0.394612 0.747155 0.325248 -0.424564
1305031933.164597 -2.528394 -1.743445 2.157482 -0.391242 0.748326 0.336299 -0.416942
1305031933.198418 -2.523437 -1.746110 2.161398 -0.388441 0.750237 0.346194 -0.407932
1305031933.230508 -2.522374 -1.749667 2.164632 -0.385200 0.752191 0.354177 -0.400485
1305031933.264462 -2.519985 -1.749261 2.167957 -0.382388 0.753080 0.360693 -0.395665
1305031933.298465 -2.516912 -1.753523 2.164799 -0.379302 0.753201 0.369091 -0.390628
1305031933.330417 -2.514241 -1.755980 2.162673 -0.379516 0.753615 0.374752 -0.384179
1305031933.364415 -2.513895 -1.753568 2.166524 -0.380333 0.754838 0.378351 -0.377381
1305031933.398264 -2.511787 -1.755295 2.163477 -0.380757 0.754425 0.384728 -0.371283
1305031933.430282 -2.509780 -1.755125 2.161515 -0.383359 0.755184 0.387757 -0.363836
1305031933.464703 -2.507265 -1.753182 2.163482 -0.385441 0.755962 0.391284 -0.356166
1305031933.498364 -2.505227 -1.750542 2.162399 -0.386337 0.756027 0.396554 -0.349158
1305031933.530450 -2.503820 -1.747368 2.161340 -0.386290 0.757425 0.401071 -0.340923
1305031933.566563 -2.503634 -1.745686 2.160365 -0.386368 0.758444 0.407375 -0.330951
1305031933.598293 -2.502700 -1.742700 2.158840 -0.387563 0.758412 0.415263 -0.319629
1305031933.629964 -2.501512 -1.736744 2.156083 -0.387545 0.759260 0.423161 -0.307030
1305031933.666110 -2.499501 -1.733943 2.151735 -0.387835 0.759669 0.432693 -0.292001
1305031933.698351 -2.498964 -1.730972 2.148689 -0.388255 0.760317 0.441706 -0.275811
1305031933.730262 -2.498112 -1.729182 2.144162 -0.389259 0.760350 0.450432 -0.259724
1305031933.766382 -2.499152 -1.729339 2.143437 -0.389221 0.761234 0.457910 -0.243615
1305031933.798351 -2.498164 -1.725289 2.139710 -0.388326 0.761514 0.465222 -0.229930
1305031933.830323 -2.499047 -1.722273 2.131695 -0.385866 0.762792 0.471750 -0.216120
1305031933.866363 -2.500168 -1.721588 2.128173 -0.384240 0.764926 0.475866 -0.201991
1305031933.898384 -2.501439 -1.717246 2.123319 -0.382879 0.767009 0.478604 -0.189837
1305031933.930395 -2.501114 -1.713114 2.118835 -0.381251 0.768941 0.480922 -0.179139
1305031933.966455 -2.503688 -1.709740 2.112131 -0.379843 0.771113 0.482514 -0.168180
1305031933.998500 -2.503008 -1.705304 2.108130 -0.379227 0.773404 0.482086 -0.160084
1305031934.029018 -2.498546 -1.700177 2.102648 -0.377335 0.775780 0.481840 -0.153668
1305031934.065508 -2.495148 -1.693072 2.096643 -0.375080 0.778090 0.481987 -0.146900
1305031934.098336 -2.492529 -1.685798 2.089917 -0.372887 0.780469 0.482330 -0.138495
1305031934.128374 -2.487844 -1.677370 2.083810 -0.371066 0.782539 0.482933 -0.129299
1305031934.166510 -2.486856 -1.669267 2.077621 -0.368131 0.784492 0.484272 -0.120555
1305031934.198443 -2.483042 -1.660575 2.069724 -0.365006 0.786621 0.485157 -0.112345
1305031934.229915 -2.479662 -1.651684 2.065974 -0.363871 0.788203 0.485515 -0.102999
1305031934.266321 -2.480954 -1.642402 2.062153 -0.363295 0.789283 0.485879 -0.094717
1305031934.298289 -2.479649 -1.631878 2.055937 -0.362608 0.790954 0.484755 -0.088997
1305031934.332207 -2.477624 -1.622929 2.053942 -0.362215 0.793828 0.481164 -0.084366
1305031934.366169 -2.474583 -1.612654 2.052457 -0.361479 0.795758 0.478709 -0.083302
1305031934.398103 -2.471345 -1.601899 2.049756 -0.359988 0.798091 0.475740 -0.084439
1305031934.431986 -2.467707 -1.591286 2.049881 -0.357164 0.800487 0.473230 -0.087790
1305031934.464666 -2.463873 -1.578778 2.046798 -0.350821 0.802424 0.473406 -0.094480
1305031934.498235 -2.456666 -1.565735 2.040756 -0.341361 0.805562 0.473836 -0.100113
1305031934.532143 -2.453023 -1.552711 2.040665 -0.334381 0.808410 0.473610 -0.101768
1305031934.566248 -2.448954 -1.539994 2.037161 -0.330071 0.808496 0.476165 -0.103222
1305031934.597966 -2.447266 -1.526039 2.032681 -0.326768 0.809254 0.477089 -0.103523
1305031934.632066 -2.443541 -1.514365 2.034304 -0.324993 0.810875 0.474993 -0.106037
1305031934.665947 -2.436994 -1.501811 2.031175 -0.320065 0.810830 0.476843 -0.112848
1305031934.697881 -2.429732 -1.489696 2.027110 -0.314979 0.811181 0.478451 -0.117719
1305031934.731826 -2.423344 -1.478934 2.026742 -0.310815 0.812025 0.478397 -0.123066
1305031934.766014 -2.414686 -1.466488 2.023949 -0.305574 0.812223 0.479194 -0.131497
1305031934.798229 -2.406723 -1.452859 2.021039 -0.300747 0.812965 0.479105 -0.138196
1305031934.833876 -2.399339 -1.440160 2.020700 -0.296992 0.813177 0.479085 -0.144973
1305031934.865891 -2.390487 -1.426041 2.017576 -0.291577 0.812898 0.480056 -0.154031
1305031934.897727 -2.382613 -1.413290 2.016797 -0.286628 0.813038 0.479750 -0.163259
1305031934.934490 -2.374471 -1.396457 2.014698 -0.281122 0.811815 0.481206 -0.174266
1305031934.966230 -2.366095 -1.380898 2.014268 -0.273885 0.810308 0.484030 -0.184670
1305031934.998201 -2.357578 -1.364150 2.008863 -0.266640 0.807453 0.488582 -0.195474
1305031935.034937 -2.349605 -1.349896 2.007022 -0.262532 0.804627 0.492298 -0.203212
1305031935.066419 -2.341672 -1.334461 2.003991 -0.260999 0.800134 0.496896 -0.211562
1305031935.097985 -2.332538 -1.316033 1.997804 -0.260505 0.796556 0.499845 -0.218611
1305031935.133790 -2.324636 -1.301987 1.997281 -0.258726 0.795601 0.500929 -0.221699
1305031935.165748 -2.315728 -1.291123 1.998335 -0.257682 0.793342 0.503411 -0.225357
1305031935.197925 -2.308929 -1.280058 1.994934 -0.259148 0.789890 0.506819 -0.228147
1305031935.234060 -2.301255 -1.269243 1.993895 -0.263708 0.787040 0.507843 -0.230481
1305031935.264851 -2.293988 -1.256086 1.995390 -0.268291 0.784839 0.507649 -0.233110
1305031935.297978 -2.285300 -1.240220 1.994073 -0.270889 0.783056 0.508273 -0.234738
1305031935.333885 -2.276757 -1.228621 1.996518 -0.272403 0.782095 0.510091 -0.232230
1305031935.366041 -2.270043 -1.215818 1.995621 -0.275432 0.780409 0.513346 -0.227103
1305031935.397890 -2.261994 -1.204909 1.999164 -0.280459 0.778761 0.516765 -0.218696
1305031935.433896 -2.253794 -1.197068 2.002125 -0.286154 0.776154 0.521134 -0.210046
1305031935.465953 -2.244438 -1.188665 2.007763 -0.291815 0.773315 0.525010 -0.202960
1305031935.496953 -2.236147 -1.181012 2.015492 -0.294505 0.769618 0.531214 -0.196890
1305031935.533473 -2.229003 -1.171936 2.022263 -0.297301 0.764364 0.539100 -0.191653
1305031935.565758 -2.222342 -1.161103 2.029947 -0.299223 0.758488 0.548167 -0.186212
1305031935.597891 -2.216438 -1.153160 2.037332 -0.297583 0.751885 0.560497 -0.178762
1305031935.634153 -2.209711 -1.140026 2.051038 -0.293836 0.744681 0.574024 -0.172069
1305031935.666322 -2.200999 -1.129321 2.062155 -0.286833 0.735898 0.590758 -0.164879
1305031935.698239 -2.197745 -1.117999 2.069855 -0.274147 0.728519 0.607603 -0.157868
1305031935.734040 -2.190949 -1.105532 2.080259 -0.258960 0.720954 0.625351 -0.148664
1305031935.766248 -2.193269 -1.094318 2.083697 -0.240486 0.713384 0.643760 -0.137199
1305031935.798268 -2.199065 -1.086209 2.087688 -0.225192 0.707057 0.658607 -0.124882
1305031935.834041 -2.196361 -1.083962 2.098221 -0.214404 0.701263 0.670191 -0.114475
1305031935.866338 -2.192837 -1.082233 2.106091 -0.205519 0.695526 0.680335 -0.105591
1305031935.898234 -2.188245 -1.082572 2.114377 -0.197965 0.690141 0.689076 -0.098440
1305031935.934126 -2.179986 -1.085484 2.124599 -0.189964 0.684061 0.697808 -0.095071
1305031935.966176 -2.175626 -1.085830 2.130770 -0.181030 0.677330 0.706717 -0.094889
1305031935.998288 -2.171611 -1.085776 2.136911 -0.172550 0.670557 0.715253 -0.094835
1305031936.034446 -2.167053 -1.086383 2.140316 -0.164061 0.663513 0.723853 -0.094188
1305031936.066206 -2.165317 -1.085659 2.144215 -0.156565 0.657658 0.731224 -0.091019
1305031936.099892 -2.159505 -1.088515 2.146729 -0.149496 0.651920 0.738360 -0.086463
1305031936.134149 -2.161767 -1.087612 2.152906 -0.143544 0.646792 0.744854 -0.079042
1305031936.166170 -2.157618 -1.091018 2.155520 -0.140014 0.643491 0.749037 -0.072513
1305031936.200456 -2.148069 -1.098257 2.159669 -0.136831 0.639010 0.754028 -0.066217
1305031936.234591 -2.141937 -1.102283 2.162643 -0.133018 0.632855 0.760355 -0.060499
1305031936.265918 -2.137823 -1.102927 2.165594 -0.129463 0.627309 0.766053 -0.053725
1305031936.300236 -2.130342 -1.108294 2.166181 -0.128487 0.620924 0.771970 -0.044799
1305031936.334256 -2.125323 -1.110902 2.168698 -0.130497 0.613985 0.777705 -0.034164
1305031936.366252 -2.119976 -1.111643 2.171056 -0.132621 0.607722 0.782625 -0.024154
1305031936.400182 -2.114458 -1.113800 2.173585 -0.132579 0.602058 0.787233 -0.014599
1305031936.434280 -2.107397 -1.118340 2.176689 -0.132195 0.597237 0.791060 -0.007577
1305031936.465961 -2.100470 -1.122838 2.178206 -0.132003 0.592329 0.794807 -0.001678
1305031936.500099 -2.093007 -1.126230 2.181049 -0.133034 0.587034 0.798548 0.003693
1305031936.534025 -2.087299 -1.128908 2.181118 -0.133273 0.582380 0.801889 0.006768
1305031936.566351 -2.082311 -1.132780 2.182857 -0.135940 0.578719 0.804052 0.010235
1305031936.600253 -2.076406 -1.135484 2.182123 -0.140136 0.574897 0.806016 0.013940
1305031936.634198 -2.067115 -1.137286 2.178453 -0.142112 0.572338 0.807475 0.014777
1305031936.666358 -2.052612 -1.142968 2.175183 -0.141093 0.570101 0.809233 0.014809
1305031936.700426 -2.045272 -1.145767 2.172932 -0.138863 0.566625 0.811987 0.018158
1305031936.734550 -2.043037 -1.145089 2.171755 -0.139517 0.566802 0.811645 0.022418
1305031936.766278 -2.028793 -1.152040 2.167669 -0.140475 0.569305 0.809738 0.021986
1305031936.800333 -2.023528 -1.154764 2.165846 -0.142479 0.572166 0.807253 0.025857
1305031936.834368 -2.017198 -1.157645 2.163878 -0.147178 0.577796 0.802254 0.029635
1305031936.866294 -2.004162 -1.162983 2.158836 -0.150630 0.586579 0.795218 0.029399
1305031936.900474 -1.992675 -1.171394 2.156424 -0.155694 0.596560 0.786776 0.029311
1305031936.934197 -1.980497 -1.174951 2.151089 -0.158544 0.607827 0.777637 0.026292
1305031936.966359 -1.966112 -1.183611 2.150884 -0.161210 0.621081 0.766589 0.024730
1305031937.000633 -1.951616 -1.193400 2.151711 -0.165273 0.631636 0.757080 0.023479
1305031937.034497 -1.945044 -1.198302 2.156865 -0.170114 0.643554 0.745960 0.021056
1305031937.064472 -1.933705 -1.206240 2.161493 -0.178928 0.656575 0.732493 0.018653
1305031937.099332 -1.926709 -1.210696 2.156496 -0.183756 0.665303 0.723459 0.014609
1305031937.134109 -1.916282 -1.213290 2.154753 -0.187947 0.674137 0.714190 0.012135
1305031937.165527 -1.901437 -1.218532 2.154271 -0.192923 0.683787 0.703611 0.012108
1305031937.200245 -1.887655 -1.224653 2.154779 -0.198091 0.693520 0.692577 0.011235
1305031937.234139 -1.882284 -1.225812 2.153480 -0.204810 0.703565 0.680366 0.012285
1305031937.266091 -1.868677 -1.232141 2.147730 -0.209410 0.713058 0.668984 0.012480
1305031937.299977 -1.848784 -1.240882 2.152206 -0.216946 0.722339 0.656497 0.013152
1305031937.334167 -1.835506 -1.246545 2.140119 -0.220269 0.729826 0.647042 0.013116
1305031937.367884 -1.818945 -1.255733 2.125093 -0.219600 0.735615 0.640644 0.014898
1305031937.400220 -1.807846 -1.260273 2.124221 -0.220187 0.742380 0.632472 0.019209
1305031937.434758 -1.800378 -1.263102 2.125502 -0.220927 0.750695 0.622240 0.021567
1305031937.468040 -1.792692 -1.266803 2.121133 -0.220951 0.758502 0.612670 0.022157
1305031937.500017 -1.785627 -1.271029 2.116354 -0.219611 0.767697 0.601555 0.023321
1305031937.534268 -1.778698 -1.277193 2.110052 -0.218420 0.777137 0.589630 0.026225
1305031937.567615 -1.768686 -1.285141 2.109087 -0.220537 0.786056 0.576688 0.030179
1305031937.600166 -1.756214 -1.295882 2.103131 -0.219137 0.794289 0.565704 0.032617
1305031937.632329 -1.745960 -1.305399 2.097986 -0.216906 0.800901 0.556878 0.037356
1305031937.668231 -1.737280 -1.312167 2.097734 -0.215832 0.808434 0.545800 0.044190
1305031937.700241 -1.723291 -1.324421 2.100068 -0.214381 0.813678 0.538042 0.049795
1305031937.734315 -1.716987 -1.330703 2.105957 -0.213871 0.819244 0.529083 0.056296
1305031937.768355 -1.701691 -1.342903 2.108133 -0.211520 0.823430 0.523148 0.059487
1305031937.800283 -1.690308 -1.351819 2.110964 -0.207869 0.825911 0.520140 0.064160
1305031937.834383 -1.691146 -1.353701 2.112300 -0.205716 0.829092 0.514672 0.073481
1305031937.868283 -1.682389 -1.362941 2.117358 -0.204286 0.831545 0.510069 0.081422
1305031937.900378 -1.676158 -1.369302 2.121408 -0.203329 0.832890 0.506482 0.091802
1305031937.934395 -1.673022 -1.374592 2.123365 -0.201881 0.834533 0.501671 0.105472
1305031937.968479 -1.668367 -1.382189 2.129828 -0.201908 0.835124 0.497431 0.119848
1305031938.000432 -1.664395 -1.385688 2.137104 -0.201682 0.835570 0.493225 0.133704
1305031938.034390 -1.657435 -1.394507 2.147313 -0.201437 0.835639 0.489565 0.146483
1305031938.068261 -1.651809 -1.399873 2.152707 -0.201545 0.833939 0.488391 0.159373
1305031938.100377 -1.652682 -1.400787 2.149445 -0.199552 0.832766 0.486192 0.174062
1305031938.134370 -1.645008 -1.407383 2.155649 -0.200179 0.831784 0.482242 0.188432
1305031938.168611 -1.644762 -1.410599 2.167632 -0.205015 0.831570 0.473793 0.204893
1305031938.200428 -1.643484 -1.416239 2.174163 -0.207569 0.831779 0.466060 0.218739
1305031938.234263 -1.641585 -1.423998 2.184308 -0.210397 0.830664 0.460073 0.232516
1305031938.268289 -1.634831 -1.434411 2.190740 -0.214012 0.826932 0.458125 0.245975
1305031938.300463 -1.630976 -1.440271 2.194528 -0.215428 0.821852 0.459114 0.259546
1305031938.334318 -1.635440 -1.443180 2.196522 -0.215256 0.816715 0.459749 0.274359
1305031938.368314 -1.636651 -1.444859 2.204652 -0.216893 0.812487 0.458975 0.286642
1305031938.400549 -1.630688 -1.447094 2.211753 -0.216369 0.807783 0.461629 0.295923
1305031938.434412 -1.630039 -1.451734 2.212862 -0.217566 0.800174 0.466152 0.308366
1305031938.468413 -1.631776 -1.450696 2.215540 -0.219391 0.792938 0.469954 0.319782
1305031938.498701 -1.630429 -1.451519 2.214698 -0.218505 0.786671 0.474980 0.328327
1305031938.536500 -1.631214 -1.449060 2.215813 -0.217343 0.778813 0.482879 0.336214
1305031938.566452 -1.631069 -1.445221 2.218852 -0.215999 0.769885 0.492851 0.343103
1305031938.599604 -1.632537 -1.440130 2.220721 -0.214338 0.761662 0.501408 0.350029
1305031938.637377 -1.628482 -1.446879 2.221098 -0.216246 0.750410 0.513754 0.355219
1305031938.667931 -1.636504 -1.438132 2.227212 -0.216362 0.740752 0.522684 0.362321
1305031938.700232 -1.640813 -1.441416 2.246375 -0.214819 0.733958 0.533634 0.361100
1305031938.736106 -1.632307 -1.436817 2.240691 -0.217723 0.718363 0.550586 0.365249
1305031938.768255 -1.629289 -1.427989 2.249920 -0.217219 0.706970 0.564271 0.366890
1305031938.800167 -1.622334 -1.420665 2.246389 -0.217232 0.690691 0.582787 0.368939
1305031938.835917 -1.615147 -1.410272 2.258708 -0.218514 0.677220 0.597492 0.369633
1305031938.868086 -1.594461 -1.395582 2.275277 -0.221681 0.663328 0.613606 0.366527
1305031938.900462 -1.603177 -1.404793 2.267777 -0.218553 0.645123 0.632964 0.367977
1305031938.936212 -1.634702 -1.478169 2.325165 -0.219178 0.650204 0.638678 0.348262
1305031938.968356 -1.636581 -1.472602 2.343735 -0.223392 0.639210 0.646586 0.351330
1305031939.000636 -1.637676 -1.463762 2.359096 -0.226445 0.629522 0.654518 0.352181
1305031939.036458 -1.641136 -1.457522 2.366408 -0.228784 0.618970 0.662639 0.354180
1305031939.068655 -1.645178 -1.451541 2.376782 -0.231908 0.609001 0.669849 0.355864
1305031939.100615 -1.645109 -1.444996 2.378435 -0.237778 0.595135 0.678592 0.358872
1305031939.136354 -1.646966 -1.439320 2.381756 -0.241778 0.581690 0.688068 0.360198
1305031939.168254 -1.645964 -1.434206 2.384276 -0.247964 0.565799 0.699535 0.359216
1305031939.200540 -1.647316 -1.428269 2.390097 -0.253188 0.552039 0.709080 0.358265
1305031939.236439 -1.649106 -1.423869 2.398180 -0.260297 0.537343 0.717850 0.358050
1305031939.268232 -1.646594 -1.418047 2.399972 -0.265460 0.521169 0.729385 0.354838
1305031939.300524 -1.651968 -1.414808 2.408395 -0.270088 0.505836 0.738979 0.353685
1305031939.335891 -1.652111 -1.410289 2.407859 -0.274825 0.485868 0.751551 0.351532
1305031939.368228 -1.659563 -1.408268 2.417819 -0.280095 0.466669 0.763200 0.348271
1305031939.400366 -1.655314 -1.400563 2.421651 -0.288154 0.445652 0.774233 0.344855
1305031939.436128 -1.657747 -1.396861 2.429295 -0.294562 0.431124 0.781162 0.342274
1305031939.468249 -1.659171 -1.390767 2.430927 -0.299713 0.417108 0.787938 0.339629
1305031939.500341 -1.663072 -1.389905 2.438288 -0.305598 0.407903 0.791436 0.337422
1305031939.536059 -1.662669 -1.385798 2.443571 -0.310339 0.397116 0.795813 0.335664
1305031939.568168 -1.663561 -1.381325 2.448832 -0.312357 0.386471 0.800477 0.335128
1305031939.600499 -1.670052 -1.381326 2.458547 -0.313585 0.379696 0.802829 0.336096
1305031939.636277 -1.671790 -1.379686 2.464878 -0.314697 0.372410 0.805152 0.337647
1305031939.668141 -1.673796 -1.378370 2.473543 -0.316329 0.367230 0.805694 0.340491
1305031939.700477 -1.675363 -1.378468 2.480212 -0.315846 0.364448 0.805472 0.344433
1305031939.736107 -1.675887 -1.378216 2.483294 -0.313098 0.360515 0.805929 0.349966
1305031939.768401 -1.676754 -1.380574 2.491050 -0.310290 0.357880 0.805757 0.355523
1305031939.803678 -1.677100 -1.383041 2.496607 -0.303941 0.355482 0.806697 0.361238
1305031939.836452 -1.677246 -1.382857 2.497585 -0.294335 0.350961 0.808343 0.369831
1305031939.866567 -1.675569 -1.386677 2.504099 -0.285454 0.347421 0.809295 0.377963
1305031939.903637 -1.675841 -1.388328 2.507592 -0.274725 0.344067 0.810246 0.386840
1305031939.936597 -1.675107 -1.388548 2.511664 -0.262620 0.343798 0.809666 0.396579
1305031939.968289 -1.673569 -1.391326 2.513569 -0.248126 0.347070 0.808385 0.405572
1305031940.005598 -1.673805 -1.398417 2.511895 -0.230845 0.350892 0.807007 0.415120
1305031940.034492 -1.673860 -1.406601 2.507695 -0.213584 0.352710 0.806226 0.424238
1305031940.068141 -1.676407 -1.415959 2.499035 -0.194950 0.352270 0.807245 0.431575
1305031940.104293 -1.676640 -1.423953 2.494355 -0.178630 0.348288 0.810111 0.436470
1305031940.136294 -1.676073 -1.429822 2.488189 -0.164778 0.342414 0.812649 0.441818
1305031940.168742 -1.674473 -1.434539 2.481557 -0.153750 0.335922 0.814166 0.447940
1305031940.200474 -1.670389 -1.436039 2.478002 -0.146230 0.330622 0.814038 0.454585
1305031940.236022 -1.671107 -1.441020 2.471400 -0.138055 0.328255 0.812251 0.461994
1305031940.268295 -1.673976 -1.445458 2.464711 -0.127720 0.326037 0.809685 0.470953
1305031940.300601 -1.680084 -1.450172 2.457419 -0.114588 0.322995 0.806759 0.481335
1305031940.336347 -1.683213 -1.452201 2.453939 -0.099135 0.318024 0.804825 0.491213
1305031940.368238 -1.679344 -1.452726 2.455761 -0.081560 0.315600 0.800603 0.502772
1305031940.403683 -1.682368 -1.455914 2.443611 -0.061775 0.312504 0.794457 0.517072
1305031940.436255 -1.687967 -1.458676 2.427575 -0.042941 0.308276 0.787705 0.531642
1305031940.467906 -1.688185 -1.457948 2.411474 -0.027243 0.304027 0.780236 0.545946
1305031940.503809 -1.690830 -1.460275 2.391231 -0.013147 0.299491 0.775235 0.556006
1305031940.535982 -1.685703 -1.460741 2.381251 -0.003658 0.294988 0.770515 0.565045
1305031940.567861 -1.683241 -1.460058 2.369896 0.006017 0.292298 0.765801 0.572779
1305031940.603379 -1.693252 -1.458674 2.354374 0.018326 0.288970 0.764030 0.576558
1305031940.635993 -1.695490 -1.460063 2.345991 0.027773 0.281698 0.762138 0.582254
1305031940.667877 -1.691086 -1.462658 2.342749 0.036913 0.276105 0.759206 0.588225
1305031940.703228 -1.694759 -1.463766 2.333142 0.047807 0.271508 0.758907 0.589964
1305031940.736084 -1.694494 -1.465646 2.324105 0.056923 0.266429 0.757566 0.593186
1305031940.767850 -1.693330 -1.469299 2.318497 0.065195 0.263350 0.755366 0.596506
1305031940.803073 -1.692763 -1.472815 2.311847 0.074436 0.261613 0.753418 0.598647
1305031940.835926 -1.693164 -1.474477 2.301132 0.083341 0.259798 0.751843 0.600242
1305031940.868354 -1.692357 -1.480398 2.293290 0.092320 0.260550 0.751241 0.599356
